date,open,high,low,close,volume,SMA_20,EMA_20,WMA,RSI_14,Stoch_%K,Stoch_%D,BB_upper,BB_mid,BB_lower,ATR_14,OBV,CMF_20,MACD,MACD_signal,MACD_diff,ADX_14,Vortex_14+,Vortex_14-,CCI_20,Williams_%R_14,Ichimoku_Conversion,Ichimoku_Base,KAMA_10,ROC_10,Ultimate_Osc
2024-01-18,185.1,186.6,182.9,183.5,601380,,174.60444500751785,178.0314285714286,79.46011786833131,80.74534161490686,88.14720219674719,,,,3.487450541441068,2594274,,,,,0.0,1.3095238095238098,0.7294372294372293,,-19.25465838509314,179.39999999999998,,179.77455228123796,7.059509918319716,
2024-01-19,182.9,189.5,182.1,186.1,1355967,,175.69925976870664,179.3695238095238,82.05972399308904,81.72043010752685,87.28657037212439,,,,3.7669183599095635,3950241,,,,,0.0,1.2338709677419355,0.6975806451612903,,-18.279569892473155,180.85,,181.24930723985335,7.634470792365522,
2024-01-20,186.1,187.3,185.8,187.3,14430,,176.80409217168696,180.73714285714283,83.12150719171598,88.17204301075274,83.54593824439549,,,,3.6049956199160236,3964671,,,,,0.0,1.2714570858283438,0.7185628742514966,,-11.827956989247255,182.05,,182.72453115763975,8.32851359167149,
2024-01-21,185.7,187.3,186.0,186.8,11500,176.57,177.75608339343106,181.9028571428571,80.97115061749798,85.48387096774199,85.12544802867387,189.03308148091799,176.57,164.106918519082,3.4403530756363088,3953171,0.2311062978959464,,,,0.0,1.2834331337325346,0.7165668662674649,139.18389541787343,-14.516129032258007,182.05,,183.51063092305276,6.378132118451036,
2024-01-22,187.8,188.9,184.7,185.0,682742,177.61,178.4459802131043,182.69238095238097,73.5903245051119,75.80645161290323,83.15412186379933,189.2122239247483,177.61,166.00777607525174,3.4946135702337164,3270429,0.15239615422442787,,,,0.0,1.259962049335863,0.6907020872865276,115.25931717487616,-24.193548387096783,182.4,,183.71309009519462,5.59360730593608,
2024-01-23,185.4,188.0,183.1,188.0,620148,178.6,179.3558868594753,183.75238095238092,77.30365805868809,91.32947976878613,84.20660078314378,190.20051722984803,178.6,166.99948277015196,3.5949983152170226,3890577,0.1904198874636677,,,,0.0,1.2250922509225088,0.7472324723247237,104.19094479692707,-8.670520231213867,182.45,,184.39146959084113,6.757524134014768,
2024-01-24,187.6,196.8,188.1,196.7,3636751,179.73999999999998,181.00770715857288,185.82857142857142,84.22901759877202,99.59349593495926,88.90980910554954,193.54136225160403,179.73999999999998,165.93863774839593,3.966784149844379,7527328,0.3772619052313777,,,,0.0,1.2611570247933883,0.6363636363636362,167.57424786621831,-0.40650406504074243,186.65,,187.2110680305105,11.76136363636363,
2024-01-25,196.8,195.6,192.4,193.4,833620,180.79000000000002,182.1879255244231,187.23809523809524,74.89404366378736,84.68468468468467,91.86922012947669,195.37120708309163,180.79000000000002,166.2087929169084,3.9905852819983507,6693708,0.3394770235802334,,,,0.0,1.3193277310924374,0.6789915966386557,142.5592214320087,-15.31531531531533,187.25,,187.94073745837775,7.683741648106911,
2024-01-26,193.2,195.8,193.1,194.0,439866,181.83499999999998,183.31288499828756,188.55809523809523,75.42728824931096,87.38738738738734,90.55518933567708,197.04411240013698,181.83499999999998,166.62588759986298,3.8984006189984695,7133574,0.3176553391124414,,,,0.0,1.2902684563758389,0.6711409395973154,129.97113262013886,-12.612612612612654,189.45,,188.80110277978463,8.561835478455519,
2024-01-27,193.8,194.8,193.4,193.6,17367,182.89,184.2926102365459,189.6457142857143,74.29436886610966,85.11627906976736,85.72945038061312,198.28868825582236,182.89,167.4913117441776,3.7199434319271503,7116207,0.31647004448961163,6.377986192233919,,,0.0,1.2972972972972974,0.6722972972972975,114.25206124852787,-14.883720930232638,189.45,179.95,189.18800964412816,4.648648648648646,
2024-01-28,193.4,195.1,193.4,194.8,21330,184.06,185.29331402354154,190.7266666666667,75.48403590117346,90.65420560747663,87.71929068821044,199.34429259076134,184.06,168.77570740923866,3.575661758218067,7137537,0.32627142381781804,6.423308824970178,,,0.0,1.2835570469798656,0.672818791946309,108.97092464559347,-9.345794392523363,189.95,180.5,189.90143507217434,6.158038147138971,
2024-01-29,194.1,196.3,193.6,194.7,314044,185.15,186.18918887844234,191.61523809523808,75.17181954109617,89.655172413793,88.47521903034567,200.20290669605052,185.15,170.0970933039495,3.5131144897739204,6823493,0.32117547650009104,6.377640701615775,,,87.62425998335483,1.2987697715289979,0.7100175746924432,104.74146205259731,-10.344827586207003,189.95,182.7,190.37299532697534,4.621171413218696,
2024-01-30,194.8,196.6,194.5,196.2,492253,186.315,187.14259946144782,192.56,76.72682568254149,96.85863874345539,92.38933892157502,200.99727162260672,186.315,171.63272837739328,3.412177740504354,7315746,0.34885521952541493,6.388839286433637,,,87.52157128987582,1.310536044362292,0.7005545286506475,106.58455277906461,-3.141361256544618,189.95,183.65,190.9641138839499,4.7517351841964635,63.403847465423965
2024-01-31,197.5,200.1,196.5,197.9,1395267,187.43,188.1671137984528,193.56476190476187,78.3795283386142,87.77777777777784,91.43052964500875,202.07501280299897,187.43,172.78498719700104,3.447022187611186,8711013,0.2963356902520921,6.460418356744668,,,87.58303497503796,1.3418972332015808,0.6778656126482214,118.54838709677439,-12.22222222222216,191.6,185.5,191.88430977864104,5.942184154175585,49.3804170954957
2024-02-01,198.5,199.9,196.8,198.4,629048,188.58999999999997,189.14167438907634,194.51333333333335,78.85513698884833,90.55555555555561,91.7306573589296,202.84649325746003,188.58999999999997,174.33350674253992,3.4222348884961007,9340061,0.3210343620003068,6.48276186360664,,,87.64010839697423,1.2479999999999998,0.7079999999999999,106.75554144844754,-9.44444444444438,194.1,185.5,193.19639087789992,7.243243243243247,53.400307800307736
2024-02-02,198.3,198.3,194.9,196.6,440625,189.61499999999998,189.8519911139262,195.08,72.65847189609879,79.41176470588235,85.9150326797386,203.05661820615373,189.61499999999998,176.17338179384623,3.4277895393178075,8899436,0.31097472266296566,6.282800088485914,,,86.46913451669266,1.24295010845987,0.7787418655097612,79.69705265078976,-20.58823529411765,196.25,185.5,193.55823770470775,4.57446808510638,54.70019026039271
2024-02-03,171.4,197.7,171.4,195.5,14353,190.58999999999997,190.3898967221237,195.39999999999998,69.08557663986663,83.9721254355401,84.64648189899269,202.7031168573577,190.58999999999997,178.47688314264224,5.061518857937963,8885083,0.3115692638562372,5.966786730901447,,,81.9048309550777,0.7743300423131172,0.8335684062059242,-21.09961452627295,-16.027874564459918,185.75,185.5,193.58797111480754,-0.610066090493131,73.56858799511626
2024-02-04,195.0,195.7,195.3,195.3,12384,191.375,190.85752560573096,195.61523809523806,68.42673380231562,83.27526132404186,82.21971715515477,202.5349059135821,191.375,180.2150940864179,4.728553225228106,8872699,0.293832930376493,5.635245932441819,6.171538400568561,-0.5362924681267422,77.66654907643523,1.1100000000000003,0.8600000000000002,60.883297936066775,-16.724738675958136,185.75,185.75,193.6499315070044,0.98241985522234,72.94453035169104
2024-02-05,196.8,202.9,192.7,203.1,1887718,192.595,192.02347554804228,196.7895238095238,77.4563303239624,100.6349206349206,89.29410246483418,203.26991920344156,192.595,181.92008079655844,5.1193708519975285,10760417,0.40913455660979187,5.933494640971247,6.123929648649099,-0.19043500767785204,72.30443315179103,1.0842105263157895,0.7973684210526315,109.14122226912473,0.6349206349205988,187.15,187.15,195.1671335732413,4.690721649484534,79.79336453020663
2024-02-06,203.1,207.2,198.7,206.6,2523862,193.675,193.41171597203825,198.25809523809525,80.19357185805774,98.32402234636874,94.07806810177708,205.3788241613588,193.675,181.97117583864122,5.360844362569133,13284279,0.43504327296558437,6.378749388212583,6.174893596561796,0.2038557916507866,67.64949439227571,1.1758793969849246,0.7412060301507538,164.4611327816456,-1.6759776536312698,189.3,189.3,197.67140974868485,6.714876033057851,81.00532210709231
2024-02-07,206.5,206.5,200.1,200.7,3492183,194.53500000000003,194.10583826041557,198.76285714285711,65.7096461610289,81.8435754189944,93.60083946676126,205.6338783217047,194.53500000000003,183.43612167829534,5.4422126223856235,9792096,0.23920597247196765,6.184248128778137,6.176764503005065,0.007483625773072156,63.327051258440065,1.1345407503234153,0.8538163001293663,135.23243074033445,-18.156424581005595,189.3,189.3,197.807437574639,3.028747433264875,75.1447544647281
2024-02-08,201.6,202.4,196.6,196.9,1286894,195.075,194.37194890228076,198.72285714285715,58.39432134585476,71.22905027932964,83.79888268156425,205.51087562210313,195.075,184.63912437789685,5.467768863643793,8505202,0.17274737479231506,5.658251436870529,6.073061889778158,-0.41481045290762886,58.92296118110007,1.046954314720812,0.9073604060913705,70.57901659530398,-28.770949720670355,189.3,189.3,197.79602043625198,1.1299435028248677,70.9440004461214
2024-02-09,196.8,197.4,194.0,194.3,753358,195.425,194.36509662587306,198.30285714285714,53.96731888589469,63.96648044692742,72.34636871508383,205.24576880900918,195.425,185.60423119099084,5.320071087669237,7751844,0.13365595684127954,4.974256861309044,5.8533008840843355,-0.8790440227752914,55.26675493573207,1.0050314465408805,0.9735849056603775,7.0945056306833765,-36.03351955307258,189.3,189.3,197.7581319023674,-0.9683995922527918,69.23127909407489
2024-02-10,193.7,195.1,193.6,194.5,28376,195.81,194.3779445662661,197.90666666666667,54.25461369445613,64.52513966480448,66.57355679702052,204.81819626784448,195.81,186.80180373215552,5.047208867121434,7780220,0.13369518276612335,4.397631403404063,5.562166987948281,-1.1645355845442182,51.93838610167394,0.9962311557788943,0.9899497487437188,-17.42874006179927,-35.474860335195515,189.3,189.3,197.69496801333375,-1.7180394138453792,60.75428159992986
2024-02-11,193.8,195.5,194.4,194.9,19308,196.305,194.4276641313836,197.55523809523805,54.86138414739194,65.64245810055868,64.71135940409685,203.85231077934438,196.305,188.75768922065564,4.76526537661276,7799528,0.1693364584350322,3.927652695320063,5.235264129422638,-1.3076114341025749,48.76409196657993,1.0063291139240507,0.9886075949367088,-17.424064045208564,-34.35754189944131,189.3,189.3,197.63883634261805,-1.7641129032258063,60.73272821916586
2024-02-12,196.3,202.1,194.4,200.4,1121899,196.925,194.99645802363278,197.93619047619043,62.271629031093134,81.00558659217882,70.391061452514,203.6319739823566,196.925,190.2180260176434,4.9748892782832765,8921427,0.16527676539900268,3.9534226226580245,4.9788958280697155,-1.025473205411691,45.97960912092499,1.0035714285714288,0.9250000000000002,67.06958784521079,-18.99441340782119,199.95,189.3,197.69167030261653,1.9328585961342886,56.34366703758685
2024-02-13,198.8,201.3,196.9,197.9,752689,196.985,195.27298583090587,197.9295238095238,57.639639382388,74.02234636871512,73.55679702048421,203.70430800008518,196.985,190.26569199991485,4.9338257584059,8168738,-0.04636093546224333,3.729129287977969,4.728942520051366,-0.9998132320733975,43.394017907102544,1.022016222479722,0.9397450753186556,53.817818567771695,-25.97765363128488,199.95,189.3,197.69415091486184,1.227621483375962,46.216119921675876
2024-02-14,197.9,198.5,194.0,194.4,924641,197.035,195.18984432320053,197.44,51.82732777700101,64.24581005586595,73.09124767225329,203.66109236277373,197.035,190.40890763722626,4.90283820423405,7244097,-0.07312622870843812,3.2317014127958714,4.429494298600267,-1.1977928858043958,40.39941654616531,0.9689298043728425,1.0161104718066745,-25.8191799622576,-35.75418994413405,200.39999999999998,189.3,197.67322806483963,-0.4608294930875605,46.00603390191559
2024-02-15,194.4,198.0,192.0,195.0,776533,197.08499999999998,195.17176391146714,197.06380952380948,52.707739062453285,65.92178770949722,68.06331471135944,203.63336620845294,197.08499999999998,190.53663379154702,4.981206903931617,8020630,-0.06299609082022335,2.8530134602993655,4.114198130940087,-1.2611846706407217,37.794631531095455,0.9443207126948775,1.0189309576837418,-43.48768643773887,-34.078212290502776,199.25,189.3,197.5247766453825,-3.9881831610044287,51.22321290487083
2024-02-16,194.0,197.2,194.0,195.1,751025,197.16000000000003,195.16492925323217,196.73333333333332,52.862366326919556,66.20111731843576,65.4562383612663,203.58009345726438,197.16000000000003,190.73990654273567,4.853977839365072,8771655,-0.07297878856756115,2.531784854095008,3.7977154755710716,-1.2659306214760635,35.375902588530586,0.9888268156424581,1.0111731843575422,-34.984904990233396,-33.79888268156425,197.2,189.3,197.24380951119355,-5.566311713455954,52.842003820023066
2024-02-17,195.5,195.8,194.7,195.2,11542,197.18,195.1682693243529,196.43047619047618,53.027761160516555,21.05263157894731,51.05851220229343,203.57299616768293,197.18,190.78700383231708,4.585836565124711,8783197,-0.07386177881317463,2.2592349791019046,3.4900193762772385,-1.2307843971753338,33.12993999900606,1.3608087091757384,1.0279937791601863,-41.91401331174606,-78.94736842105269,197.05,189.3,197.1298680445101,-2.7404085700049827,48.899253720831844
2024-02-18,194.6,195.4,194.6,195.2,9406,197.20499999999998,195.17129129346216,196.1304761904762,53.02776116051655,21.05263157894731,36.10212682544346,203.56282195409784,197.20499999999998,190.84717804590213,4.315419667615804,8792603,-0.07153208166415605,2.0199524846873373,3.1960059979592583,-1.176053513271921,31.067141296268904,0.9876352395672332,1.0030911901081914,-46.832701678396305,-78.94736842105269,197.05,189.3,197.09697246363027,-0.8633824276282464,49.567751470432846
2024-02-19,194.4,196.2,193.0,192.6,330417,197.025,194.92640640837053,195.48476190476197,47.95408772528103,3.947368421052597,15.350877192982404,203.68319044485875,197.025,190.36680955514126,4.235746834214674,8462186,-0.11402979885969053,1.6020536359615392,2.8772155255597145,-1.2751618895981753,29.521088565869857,1.003466204506066,1.1143847487001737,-72.86189975464438,-96.05263157894741,197.05,189.3,197.0203192842523,-0.8749356664951194,35.28364673510207
2024-02-20,192.6,193.8,184.1,185.5,1243184,196.40500000000003,194.02865341709713,193.99238095238098,37.4238653035381,6.250000000000024,10.416666666666643,204.7240083543658,196.40500000000003,188.08599164563427,4.626050631770771,7219002,-0.14881102913811808,0.6900012201682557,2.439772664481423,-1.7497714443131671,29.667076128077287,0.7504244482173178,1.2258064516129028,-200.1113497176491,-93.74999999999997,193.1,189.3,195.9384162505335,-4.627249357326478,29.198710062684352
2024-02-21,185.5,190.3,178.4,189.6,2013481,195.965,193.6068769011831,193.24761904761905,44.94249398994263,46.66666666666662,18.95467836257308,204.73409915555794,195.965,187.19590084444206,5.145618443787145,9232483,-0.04212727757208254,0.2946325044308651,2.010744632471311,-1.716112128040446,30.5079100624832,0.6625194401244172,1.2519440124416792,-209.7262194671973,-53.33333333333338,189.85000000000002,189.3,195.71726119270016,-2.7193432529502366,47.786447299131645
2024-02-22,190.5,191.2,186.3,190.9,507372,195.68,193.34907910107043,192.78190476190477,47.112337702192384,52.7426160337553,35.21976090014065,204.7145116082723,195.68,186.64548839172772,5.128074269230919,9739855,-0.0178563395229839,0.08521675843229559,1.6256390576635082,-1.5404222992312127,31.046763367653167,0.8375394321766564,1.1766561514195586,-119.60478419136773,-47.2573839662447,188.45,189.3,195.20617164174348,-4.740518962075848,53.72315064176092
2024-02-23,191.3,191.8,188.9,191.8,35685,195.495,193.20154775811133,192.49333333333337,48.62197685102633,56.5400843881857,51.9831223628692,204.68683877143232,195.495,186.3031612285677,4.968926107142997,9775540,-0.016551598158629534,-0.008031666591477915,1.2989049128125112,-1.306936579403989,31.380464608958118,0.918918918918919,1.0890302066772655,-97.6268987512837,-43.45991561181429,188.2,189.3,195.00095120153614,-3.082364830722584,58.456923541013545
2024-02-24,191.31130434782608,191.8,190.7,191.3,13797,195.29500000000002,193.02044797162455,192.16190476190476,47.80556479312302,54.43037974683549,54.57102672292549,204.66740097307016,195.29500000000002,185.92259902692987,4.692574242347071,9761743,-0.015812465622978777,-0.12088406036690458,1.014947118176628,-1.1358311785435327,31.69033004731271,0.9535999999999999,1.0527999999999997,-79.20927062031359,-45.5696202531645,187.8,189.3,194.89093208102273,-1.5946502057613139,58.64195762177218
2024-02-25,191.1,192.2,191.1,192.2,13733,194.75,192.94231006956508,191.98095238095235,49.45087440229906,58.22784810126577,56.399437412095644,203.4899084663402,194.75,186.0100915336598,4.435961796465137,9775476,-0.13488041908743387,-0.13612871007279637,0.7847319525267432,-0.9208606625995396,31.85301484074816,0.9471999999999998,1.0528000000000002,-60.094669685120245,-41.77215189873422,187.3,189.3,194.82177460019687,-1.435897435897442,59.445681096856916
2024-02-26,192.0,196.4,192.0,193.5,558608,194.095,192.99542339627317,191.9990476190476,51.81370451680388,65.93886462882092,59.532364158974055,200.94320414415375,194.095,187.24679585584624,4.433393096717628,10334084,-0.3131337591328352,-0.04281749590992945,0.6192220628394087,-0.6620395587493382,30.785991936483494,0.9594594594594594,1.0962837837837835,-6.416202844774373,-34.06113537117908,187.4,189.3,194.8040614084994,-0.8200922603792897,59.92070082852204
2024-02-27,194.4,194.5,189.8,192.1,374496,193.665,192.91014497758047,191.89619047619047,49.149268619782525,68.15920398009946,64.10863890339539,199.8479685426989,193.665,187.48203145730108,4.452436446952083,9959588,-0.15235757895181562,-0.08090338229615668,0.4791969738122957,-0.5601003561084523,30.19278235871593,0.8806722689075632,1.1142857142857143,-39.8774923432714,-31.840796019900534,187.4,189.3,194.7370816041021,-1.588114754098358,68.00099357411885
2024-02-28,192.6,195.3,187.5,188.6,933760,193.25,192.49965497971567,191.38190476190474,43.17218473629174,52.04081632653057,62.04629497848365,199.62008634164434,193.25,186.87991365835566,4.6915481293126495,9025828,-0.11391126373050815,-0.38902305530766057,0.30555296798830445,-0.694576023295965,30.03030564448941,0.8964968152866243,1.0509554140127386,-71.35117112611461,-47.95918367346943,187.4,189.3,194.4041510256517,-3.381147540983604,52.60481883517214
2024-02-29,188.8,203.2,187.0,203.6,11726810,193.715,193.55683069593323,192.92285714285717,63.60179724063436,101.61290322580649,73.93764117747884,201.51994074288874,193.715,185.91005925711127,5.513580405790316,20752638,0.526196937359537,0.5705871502281639,0.35855980443627633,0.21202734579188753,27.99723576081536,0.9315068493150686,0.9287671232876714,107.62637186573738,1.6129032258064757,190.8,192.8,194.9720454229576,5.7113187954309454,65.66235513305723
2024-03-01,203.7,203.7,198.2,202.0,3019580,194.09,194.3609420582253,194.1685714285714,61.079434269976495,93.28063241106724,82.3114506544681,202.68997674415488,194.09,185.49002325584513,5.512610376805293,17733058,0.509222332558057,1.1882807625399323,0.5245039960570076,0.6637767664829247,26.008932906828367,1.0557768924302786,0.9136786188579018,163.9344262295085,-6.719367588932766,195.0,192.8,196.04247626018588,8.89487870619946,64.99336409224269
2024-03-02,201.7,202.4,201.5,202.2,28128,194.45499999999998,195.107519005061,195.37523809523807,61.28611483874225,94.07114624505928,96.321560627311,203.75284383607323,194.45499999999998,185.15715616392674,5.183138207033487,17761186,0.5097349467116422,1.674641504236746,0.7545314976929554,0.9201100065437906,24.16265168526902,1.0905459387483356,0.9121171770972039,155.62139917695418,-5.928853754940715,195.35,192.8,196.79567562667782,6.645569620253161,64.6941525375743
2024-03-03,201.1,202.7,201.9,202.4,43617,194.555,195.802041004579,196.5419047619048,61.5062530201636,94.86166007905145,94.07114624505932,204.1448852964989,194.555,184.96511470350111,4.870056906531095,17804803,0.5069939056330648,2.0525635496774157,1.0141379080898474,1.0384256415875683,22.493523097350554,1.0972037283621838,0.9027962716378165,150.70555032925722,-5.138339920948552,195.35,192.45,197.4286609621656,6.024096385542169,64.11665449752648
2024-03-04,202.0,203.2,199.4,200.4,1305423,194.68,196.23994186128576,197.3733333333333,57.95713678811531,86.9565217391305,91.96310935441375,204.5033599140012,194.68,184.8566400859988,4.793624270350301,16499380,0.4871722623740849,2.1657211231745066,1.2444545511067793,0.9212665720677273,21.398026093754527,1.084544253632761,0.9075297225891678,119.57479119210333,-13.043478260869506,195.35,191.05,197.62828372672465,4.483837330552656,63.74124853751407
2024-03-05,201.2,203.0,198.5,203.0,1007823,195.11,196.88375692211568,198.47714285714284,61.09968604865511,97.23320158102771,93.01712779973656,205.57840962133247,195.11,184.64159037866756,4.772651108182422,17507203,0.5571014254408144,2.437104166533487,1.482984474192121,0.9541196923413662,20.577582519557577,1.2042553191489362,0.8695035460992909,114.1852945311404,-2.766798418972289,195.35,191.05,198.14447945742492,6.116048092002084,69.6051446968793
2024-03-06,203.1,203.1,200.6,202.3,848091,195.475,197.3995895961999,199.32095238095238,59.803621390685066,91.95402298850587,92.04791543622137,206.4016417530734,195.475,184.5483582469266,4.610318886169391,16659112,0.5678153393859398,2.566112486355678,1.6996100766248323,0.8665024097308456,19.7879622626546,1.3633387888707038,0.7905073649754503,107.1820493951486,-8.045977011494132,195.35,191.05,198.46542640194917,5.254942767950064,76.12139633416238
2024-03-07,202.6,207.7,202.1,206.1,7224253,196.025,198.22820011084752,200.55047619047616,64.23842658711212,92.2705314009662,93.8192519901666,207.88803081004207,196.025,184.16196918995794,4.681010394300148,23883365,0.5567816378361746,2.941077836799195,1.947903628659705,0.9931742081394903,18.861104947472477,1.2556634304207117,0.733009708737864,132.85519125683072,-7.729468599033793,197.35,193.05,199.19561596476026,6.5116279069767415,67.15652473614338
2024-03-08,207.1339466421343,207.5,205.5,206.8,103125,196.605,199.0445620050525,201.72857142857143,65.00437669112122,95.65217391304358,93.29224276750521,209.35136811017193,196.605,183.85863188982805,4.489509651850137,23986490,0.5561752408494659,3.2571780078099266,2.2097585044897494,1.0474195033201772,18.000451726231933,1.2725779967159279,0.742200328407225,127.41932208208934,-4.347826086956414,197.35,193.05,200.16287993463328,7.652264445601259,66.62792671597273
2024-03-09,206.1,206.8,206.0,206.8,20846,197.185,199.78317514742847,202.76380952380953,65.00437669112122,95.65217391304358,94.52495974235113,210.65782821088465,197.185,183.71217178911536,4.225973248146557,24007336,0.5564871917236663,3.4677159992535564,2.461350003442511,1.0063659958110454,17.20127373508,1.2524752475247527,0.7524752475247524,110.23769417930006,-4.347826086956414,202.95,193.05,201.65055540966245,9.650053022269363,67.33441876159318
2024-03-10,206.2,207.8,206.2,207.5,102284,197.93,200.51811084767337,203.7447619047619,65.85260127156559,98.55769230769225,96.62068004459314,211.94329368849486,197.93,183.91670631150515,4.038403730421805,24109620,0.5758902241044138,3.6489897418461226,2.6988779511232335,0.9501117907228891,16.718238842629567,1.2471358428805237,0.7446808510638294,104.34489068926617,-1.4423076923077462,203.15,193.10000000000002,202.0231606232013,1.9155206286836965,68.00904287477323
2024-03-11,207.6,219.0,206.6,218.8,13138525,199.595,202.25924314789495,206.08666666666664,75.97569142714916,99.37500000000003,97.86162207357863,215.13507400239817,199.595,184.05492599760183,4.635660606820247,37248145,0.7327639131185547,4.650853902089892,3.0892731413165655,1.5615807607733267,18.313385737523202,1.211287988422576,0.6729377713458756,165.97388962039315,-0.6249999999999645,208.75,198.7,206.56306664958663,8.316831683168322,80.61645108613568
2024-03-12,215.0,215.6,207.8,208.9,12170914,200.56,202.89169618142876,206.86761904761903,59.36979087877998,68.43750000000001,88.79006410256409,215.89315362213569,200.56,185.22684637786432,5.090256277761658,25077231,0.39506646426087294,4.593045436160196,3.3900276002852916,1.2030178358749044,19.794593568495863,1.196286472148541,0.6777188328912466,116.57136692199819,-31.562499999999982,208.75,198.7,206.64830836945004,3.313550939663708,63.44866752309166
2024-03-13,208.9,211.5,202.8,203.4,4192082,201.185,202.94010606891172,206.7552380952381,52.503975258599155,51.250000000000014,73.02083333333336,215.8987044961496,201.185,186.4712955038504,5.348095115064396,20885149,0.2980798177245532,4.0566650661450865,3.523355093457251,0.5333099726878356,19.760354797880375,1.1585845347313237,0.7457404980340759,59.79160580387583,-48.749999999999986,208.75,198.7,206.6271522357899,0.4940711462450593,56.05169307944755
2024-03-14,203.0,207.8,199.7,205.6,4199048,201.875,203.19342930044394,206.7952380952381,54.757774616487424,35.57692307692309,51.75480769230771,216.04791430863864,201.875,187.70208569136136,5.544659749702655,25084197,0.3085900146805722,3.7656928096814397,3.571822636702089,0.19387017297935083,18.99084420664232,1.1392961876832841,0.8856304985337238,37.4232865542255,-64.4230769230769,209.35,198.7,206.60458119780375,2.5948103792415114,54.77978050108856
2024-03-15,205.5,207.1,203.5,205.5,1382845,202.58499999999998,203.41310270040165,206.80285714285714,54.63087563022864,34.146341463414636,40.32442151344592,215.96846367724044,202.58499999999998,189.20153632275952,5.40575548186675,23701352,0.30426140280028335,3.4868320069286654,3.5548245107474044,-0.067992503818739,18.27629865763555,1.0316742081447963,0.9004524886877825,44.95144495144473,-65.85365853658537,209.35,198.7,206.5917807047978,1.2315270935960592,54.380138922939125
2024-03-16,205.7,205.9,204.8,205.4,18679,203.245,203.6023310146491,206.76380952380953,54.494871318300866,33.65853658536588,34.46060037523454,215.79051314215627,203.245,190.69948685784374,5.098201518876268,23682673,0.30404441535402027,3.2206381357470946,3.4879872357473425,-0.2673491000002479,17.61279207641498,1.0015037593984961,0.8992481203007516,38.476190476190965,-66.34146341463412,209.35,198.7,206.5749215085624,1.532377656945128,53.862039794479585
